,x,y,z,p,test_name,t
3515,-0.5737602954145264,0.7632711580638757,-0.352959364432439,4.435503767495034,char_1,2024-02-01 14:01:47.819559
3516,-0.4887105635755651,0.6848130733517023,-0.41667128647607515,4.667753649417197,char_1,2024-02-01 14:01:47.820559
3517,-0.46236674609834716,0.6892339285894128,-0.5711227843986448,5.051020186847934,char_1,2024-02-01 14:01:47.821559
3518,-0.42200715383606185,0.5817062146144764,-0.6641304656904239,5.612932453512167,char_1,2024-02-01 14:01:47.822559
3519,-0.3955778837785462,0.5088580925876799,-0.7662629279978048,6.2305314485410745,char_1,2024-02-01 14:01:47.823559
3520,-0.2864033153330132,0.450816666580916,-0.8521002051496906,6.740749743597584,char_1,2024-02-01 14:01:47.824559
3521,-0.24067504232912693,0.3600179217848767,-0.9215784970913058,7.17775476951466,char_1,2024-02-01 14:01:47.825559
3522,-0.25698004647627165,0.2570071879028066,-0.9502276006898347,7.473119202332786,char_1,2024-02-01 14:01:47.826559
3523,-0.10659527792304016,0.17463769140268579,-0.96896685642891,7.550254215722587,char_1,2024-02-01 14:01:47.827559
3524,-0.031514078659041135,0.09288464213355813,-1.0344552852250302,7.349452017215879,char_1,2024-02-01 14:01:47.828559
3525,0.03076229092246392,-0.03432957837731755,-0.980982390938578,6.967789252123322,char_1,2024-02-01 14:01:47.829559
3526,0.12307744741268684,-0.18875359830944063,-0.9675402464704805,6.4648562723611285,char_1,2024-02-01 14:01:47.830559
3527,0.19501939799980897,-0.24908945955627027,-0.9687658828138088,5.909561045588221,char_1,2024-02-01 14:01:47.831559
3528,0.2803275771372799,-0.35779526363103686,-0.9178883212359401,5.3205040197063145,char_1,2024-02-01 14:01:47.832559
3529,0.342812182882991,-0.42397091757210575,-0.8229655941409565,4.8151522540731495,char_1,2024-02-01 14:01:47.833559
3530,0.3817477413709589,-0.5242112854572178,-0.7780145670011531,4.51442491189194,char_1,2024-02-01 14:01:47.834559
3531,0.4152466446045491,-0.5966128709833758,-0.693459615466433,4.428397550014117,char_1,2024-02-01 14:01:47.835559
3532,0.5304942978212248,-0.6207837694544169,-0.568609433007766,4.598330916315558,char_1,2024-02-01 14:01:47.836559
3533,0.5339730372941144,-0.6914076485104662,-0.5010185875713649,4.940082377432698,char_1,2024-02-01 14:01:47.837559
3534,0.5660412049643677,-0.7186645282555203,-0.3149461638945989,5.431381281488103,char_1,2024-02-01 14:01:47.838559
3535,0.5862456126469616,-0.7698146654784088,-0.22647301413176313,6.010491386499322,char_1,2024-02-01 14:01:47.839559
3536,0.614983841238749,-0.7660483342613825,-0.09537580760600427,6.617020334629845,char_1,2024-02-01 14:01:47.840559
3537,0.6311921662784591,-0.8167107279348054,0.005103435243652407,7.0670864808795955,char_1,2024-02-01 14:01:47.841559
3538,0.5865114790248258,-0.7410553114003522,0.17832331793080403,7.4513911215972035,char_1,2024-02-01 14:01:47.842559
3539,0.5434320595570309,-0.8020056672899536,0.32238793041932706,7.591118400051843,char_1,2024-02-01 14:01:47.843559
3540,0.5464701416685491,-0.7340012475422858,0.37631505914892777,7.4717847716504915,char_1,2024-02-01 14:01:47.844559
3541,0.5086777712873569,-0.6802287644004756,0.5335412894270603,7.163238452541594,char_1,2024-02-01 14:01:47.845559
3542,0.4319899329278242,-0.6459733487916862,0.6436030680990014,6.680271926573238,char_1,2024-02-01 14:01:47.846559
3543,0.41125218219321497,-0.5343533952818589,0.7235626482719459,6.105987903483536,char_1,2024-02-01 14:01:47.847559
3544,0.35617696092096507,-0.5157010847571502,0.7932729551895373,5.50669791059347,char_1,2024-02-01 14:01:47.848559
3545,0.29675986124748327,-0.3961050194338017,0.8626954635898632,4.996179827506486,char_1,2024-02-01 14:01:47.849559
3546,0.2506973927429971,-0.2927319479909322,0.9440554857932071,4.640080993469222,char_1,2024-02-01 14:01:47.850559
3547,0.13572283884008424,-0.18717141879341423,1.007135485977752,4.441071112276923,char_1,2024-02-01 14:01:47.851559
3548,0.09417618988157361,-0.09507717986512115,0.9754798282101459,4.548895659112697,char_1,2024-02-01 14:01:47.852559
3549,0.01470756197870978,-0.0041897693497925945,1.019974903531044,4.811117829919054,char_1,2024-02-01 14:01:47.853559
3550,-0.026790592231176608,0.0055702809112436105,1.03100989489837,4.827554871082591,char_1,2024-02-01 14:01:47.854559
3551,-0.07186595418921031,0.07666102545235484,0.9977306838177714,5.278893005559358,char_1,2024-02-01 14:01:47.855559
3552,-0.13184504877189335,0.19372299092513137,0.9779968379089673,5.814698133032246,char_1,2024-02-01 14:01:47.856559
3553,-0.2353898020169247,0.30527998392106714,0.90267671309544,6.422334620361689,char_1,2024-02-01 14:01:47.857559
3554,-0.2957817025847632,0.36737288234376264,0.8549914884799839,6.966058046691737,char_1,2024-02-01 14:01:47.858559
3555,-0.37149689568155264,0.48777353047997896,0.7961656049564995,7.35071112558582,char_1,2024-02-01 14:01:47.859559
3556,-0.4396999783631092,0.5807996607176491,0.6929481988251803,7.590754642100138,char_1,2024-02-01 14:01:47.860559
3557,-0.4773876427638921,0.6159747543623239,0.6409209183850377,7.5607794092550895,char_1,2024-02-01 14:01:47.861559
3558,-0.5551106819823829,0.6513723932822517,0.5031835986685874,7.2631509533897685,char_1,2024-02-01 14:01:47.862559
3559,-0.5592683485416561,0.7290756387547204,0.39644149515691907,6.865327801267716,char_1,2024-02-01 14:01:47.863559
3560,-0.5829754260633715,0.7422802375116896,0.27414586212573816,6.308802650439425,char_1,2024-02-01 14:01:47.864559
3561,-0.626150418012727,0.7544307640532169,0.17953928486673174,5.742109711011815,char_1,2024-02-01 14:01:47.865559
3562,-0.5775245137156562,0.7892696730203924,0.00033688913900213613,5.168677951963184,char_1,2024-02-01 14:01:47.866559
3563,-0.6147651169524497,0.7977765692908274,-0.11592991228925717,4.735269043681542,char_1,2024-02-01 14:01:47.867559
3564,-0.6352578834037422,0.7505493923344305,-0.22116003882565638,4.505995021677539,char_1,2024-02-01 14:01:47.868559
3565,-0.5892708112815173,0.7295117379723143,-0.36040503531788515,4.483522290716821,char_1,2024-02-01 14:01:47.869559
3566,-0.5500995535216907,0.6759114724885051,-0.4470558689538047,4.705293544536767,char_1,2024-02-01 14:01:47.870559
3567,-0.5123818722333756,0.6441696779995023,-0.6019583448446274,5.087895910939243,char_1,2024-02-01 14:01:47.871559
3568,-0.4496274712079779,0.6299945328575329,-0.6600575890712731,5.62458551592283,char_1,2024-02-01 14:01:47.872559
3569,-0.4105104537982022,0.5157240396074598,-0.7405701689885319,6.20760621962204,char_1,2024-02-01 14:01:47.873559
3570,-0.34986959998749795,0.4396163483283404,-0.8548985571781328,6.795903590619942,char_1,2024-02-01 14:01:47.874559
3571,-0.2887338649732575,0.28736381855425824,-0.925273428002451,7.233083458010959,char_1,2024-02-01 14:01:47.875559
3572,-0.19071996730925483,0.26571241483639296,-0.9391712226616726,7.53847959196322,char_1,2024-02-01 14:01:47.876559
3573,-0.12059020021768986,0.15222312041026428,-0.9716410024940773,7.589020332710703,char_1,2024-02-01 14:01:47.877559
3574,-0.024953451952949783,0.025433070418241853,-1.009157066852255,7.378275754623586,char_1,2024-02-01 14:01:47.878559
3575,0.050773925083412205,-0.06561175118005531,-1.005681123634014,7.008060011020282,char_1,2024-02-01 14:01:47.879559
3576,0.10862589078935314,-0.1329617339726809,-0.9879098845752455,6.4890024049497965,char_1,2024-02-01 14:01:47.880559
3577,0.16477740102381963,-0.25354239666277595,-0.9641670579870983,5.919155418248874,char_1,2024-02-01 14:01:47.881559
3578,0.24288394690244974,-0.27918237088083486,-0.9247149977722163,5.3029548116204435,char_1,2024-02-01 14:01:47.882559
3579,0.33972277783675137,-0.42500140994413643,-0.8521564663128864,4.919631877301275,char_1,2024-02-01 14:01:47.883559
3580,0.42994305130776783,-0.5154548724244147,-0.7593644182630757,4.5491661551162075,char_1,2024-02-01 14:01:47.884559
3581,0.44342531318290634,-0.5712963161474288,-0.7110669921390745,4.4580146157454665,char_1,2024-02-01 14:01:47.885559
3582,0.4964671348888982,-0.6448931804124932,-0.5481838857269055,4.631113098923698,char_1,2024-02-01 14:01:47.886559
3583,0.5675808202411874,-0.6947308727201515,-0.49973321087317546,4.9852812058286595,char_1,2024-02-01 14:01:47.887559
3584,0.610141938978636,-0.6944350162593602,-0.3777561053921498,5.466281769703413,char_1,2024-02-01 14:01:47.888559
3585,0.6276449033754523,-0.7589678434230167,-0.24462271902022287,6.061375147104268,char_1,2024-02-01 14:01:47.889559
3586,0.61277902944614,-0.7499937156488984,-0.05991828147068324,6.606667748750603,char_1,2024-02-01 14:01:47.890559
3587,0.6396441021817749,-0.7666334042607819,0.04213313972675914,7.080482397969573,char_1,2024-02-01 14:01:47.891559
3588,0.6263598403363904,-0.7704118066000897,0.1165619030759496,7.43172284174665,char_1,2024-02-01 14:01:47.892559
3589,0.5900820614199905,-0.7316162667665947,0.27869046980744583,7.587084475659378,char_1,2024-02-01 14:01:47.893559
3590,0.5601551103541385,-0.7350929647549552,0.3740081225879386,7.474067750654582,char_1,2024-02-01 14:01:47.894559
3591,0.5128095925696289,-0.6548092031337847,0.5446290212209496,7.140472077300809,char_1,2024-02-01 14:01:47.895559
3592,0.5194534103948947,-0.6154549229971988,0.6094157394466183,6.6732673525344905,char_1,2024-02-01 14:01:47.896559
3593,0.4522640862038583,-0.5500581128408062,0.7198640176914077,6.111930738491162,char_1,2024-02-01 14:01:47.897559
3594,0.40437143884510823,-0.4520368381867795,0.8096393049136049,5.548939292812017,char_1,2024-02-01 14:01:47.898559
3595,0.3058563601105356,-0.36141729192368804,0.8723843164341024,4.980361764758261,char_1,2024-02-01 14:01:47.899559
3596,0.23521218191405727,-0.2837587400681694,0.9027630286739856,4.662107268088935,char_1,2024-02-01 14:01:47.900559
3597,0.1868629492453358,-0.20370569069382588,0.9490473427315815,4.513436795277899,char_1,2024-02-01 14:01:47.901559
3598,0.0671434607309533,-0.1283907804246075,1.0080934770912533,4.5516002363367045,char_1,2024-02-01 14:01:47.902559
3599,0.015625363876306367,-0.03690560117768335,1.0238185126244495,4.80687670449008,char_1,2024-02-01 14:01:47.903559
3600,-0.016725692847477772,0.020935952557548664,1.0160438031260381,4.81655516663919,char_1,2024-02-01 14:01:47.904559
3601,-0.04003961957671668,0.07761115324538487,0.9762715647253105,5.2557835710075365,char_1,2024-02-01 14:01:47.905559
3602,-0.17921024967317106,0.18338457464089528,0.9765324405387122,5.859532139744983,char_1,2024-02-01 14:01:47.906559
3603,-0.266617819875473,0.3074750914952357,0.9387956945158276,6.461237610279254,char_1,2024-02-01 14:01:47.907559
3604,-0.2964627585615031,0.40275170477479505,0.8770700568768066,6.972580124694786,char_1,2024-02-01 14:01:47.908559
3605,-0.3586169930397304,0.48310712785385074,0.8352307686278208,7.411702500232981,char_1,2024-02-01 14:01:47.909559
3606,-0.439082275669345,0.515782970349408,0.7236220512671607,7.582367767201101,char_1,2024-02-01 14:01:47.910559
3607,-0.4975484825476722,0.6183421519255723,0.6453372105368401,7.529325442517829,char_1,2024-02-01 14:01:47.911559
3608,-0.5615802508818212,0.6745437942492046,0.546584762957432,7.330250870697781,char_1,2024-02-01 14:01:47.912559
3609,-0.6320371342665905,0.6748546557925087,0.4121657424156937,6.85319742409062,char_1,2024-02-01 14:01:47.913559
3610,-0.626744637220457,0.7479362399968181,0.27789772048609196,6.304027443845724,char_1,2024-02-01 14:01:47.914559
3611,-0.6272619847902727,0.7341687005456206,0.16978998302022186,5.7084770197086065,char_1,2024-02-01 14:01:47.915559
3612,-0.6655799106368604,0.7654168990491649,-0.016217127394965378,5.186334969987585,char_1,2024-02-01 14:01:47.916559
3613,-0.633515868749019,0.7758187838169921,-0.08792489484434589,4.7491465344391735,char_1,2024-02-01 14:01:47.917559
3614,-0.6270453584506284,0.7440577323618778,-0.2360995773690288,4.501079785828521,char_1,2024-02-01 14:01:47.918559
3615,-0.6112678914146641,0.728361489355009,-0.31794960462094085,4.508478058022316,char_1,2024-02-01 14:01:47.919559
3616,-0.5673841124102574,0.6918039292191934,-0.4592159303594031,4.685898968195332,char_1,2024-02-01 14:01:47.920559
3617,-0.5390971906583103,0.6471711606554741,-0.6227741605589665,5.128962062178922,char_1,2024-02-01 14:01:47.921559
3618,-0.47679643479617634,0.5738343043675511,-0.6642095320663671,5.6862391384877835,char_1,2024-02-01 14:01:47.922559
3619,-0.4056712820077876,0.48680617963616485,-0.7555156387277738,6.254244774371118,char_1,2024-02-01 14:01:47.923559
3620,-0.356329970865368,0.44767506408299834,-0.830790961274565,6.7758821548646475,char_1,2024-02-01 14:01:47.924559
3621,-0.29196729521443493,0.330830276289964,-0.9301596199344948,7.292991061826963,char_1,2024-02-01 14:01:47.925559
3622,-0.19181928688563335,0.251619919315282,-0.9726102911793855,7.581486506839571,char_1,2024-02-01 14:01:47.926559
3623,-0.1288035805492053,0.13768252031564074,-0.9873347552660408,7.604207199069699,char_1,2024-02-01 14:01:47.927559
3624,-0.062378730182317696,0.07814176056045195,-1.0060263818993718,7.401187774257745,char_1,2024-02-01 14:01:47.928559
3625,0.06133338147981703,-0.05013753419819927,-0.9869460130176618,7.0095795733521635,char_1,2024-02-01 14:01:47.929559
3626,0.15435008763713104,-0.16614297176680926,-0.9780495954651893,6.529973111824538,char_1,2024-02-01 14:01:47.930559
3627,0.19039843209816487,-0.24971739089775224,-0.9420261176088324,5.917305542171421,char_1,2024-02-01 14:01:47.931559
3628,0.2917534070693548,-0.29698910204883017,-0.8840052601389473,5.38065402882062,char_1,2024-02-01 14:01:47.932559
3629,0.33992694869532697,-0.401737024173495,-0.8605945045191505,4.920838128105244,char_1,2024-02-01 14:01:47.933559
3630,0.38331427486275393,-0.4736776252392028,-0.7559355224248174,4.577794188475544,char_1,2024-02-01 14:01:47.934559
3631,0.48033852888781353,-0.5780588039199658,-0.7203132892081447,4.468431611086906,char_1,2024-02-01 14:01:47.935559
3632,0.5370921202906398,-0.6172172750840698,-0.6065581892613288,4.639014726607303,char_1,2024-02-01 14:01:47.936559
3633,0.571902526683865,-0.6674854509276971,-0.46195355646654707,4.949171531022115,char_1,2024-02-01 14:01:47.937559
3634,0.6140739283637522,-0.752662131733995,-0.33295225505000425,5.46997957580931,char_1,2024-02-01 14:01:47.938559
3635,0.6439689903957645,-0.7454713785131735,-0.24868104418768378,6.054016181477008,char_1,2024-02-01 14:01:47.939559
3636,0.6353680955440065,-0.7619392419028407,-0.091734754458293,6.635038448833429,char_1,2024-02-01 14:01:47.940559
3637,0.63998854784249,-0.7428966207583656,0.022325152175282616,7.1132955978426375,char_1,2024-02-01 14:01:47.941559
3638,0.6923418834513232,-0.7733533278154281,0.13508435700482846,7.463038624071182,char_1,2024-02-01 14:01:47.942559
3639,0.6564719678845342,-0.7172321672123781,0.31419687239412675,7.584746627798108,char_1,2024-02-01 14:01:47.943559
3640,0.5700038942810749,-0.6735159780036644,0.3938504559132344,7.482838437381575,char_1,2024-02-01 14:01:47.944559
3641,0.5299720726465941,-0.6618576731574634,0.5254153850175208,7.181997818246908,char_1,2024-02-01 14:01:47.945559
3642,0.48626338193304675,-0.5721614094789391,0.64142424464993,6.702274295906434,char_1,2024-02-01 14:01:47.946559
3643,0.4513116532836389,-0.49901955347677746,0.726095290131134,6.094196994081984,char_1,2024-02-01 14:01:47.947559
3644,0.3990541283859166,-0.4295635633201566,0.7869839965123494,5.538321669889799,char_1,2024-02-01 14:01:47.948559
3645,0.33083649746670857,-0.31883322383756424,0.8765767652102365,5.011492057164801,char_1,2024-02-01 14:01:47.949559
3646,0.26362725247753876,-0.2633039737015022,0.8999440917474432,4.649150438253191,char_1,2024-02-01 14:01:47.950559
3647,0.1601612278592238,-0.1908146614181191,0.9690577478137926,4.503410855253735,char_1,2024-02-01 14:01:47.951559
3648,0.07799602105072588,-0.1458873794917006,0.975480652594515,4.5878181761512975,char_1,2024-02-01 14:01:47.952559
3649,-0.001274145142134287,0.0004756074737083691,1.0005489927923203,4.8133221556937595,char_1,2024-02-01 14:01:47.953559
3650,0.03494988669795076,0.010723645529543248,1.0194874495068051,4.862495999717674,char_1,2024-02-01 14:01:47.954559
3651,-0.09019824041011049,0.07481839023992762,0.9773367129744007,5.307322407113641,char_1,2024-02-01 14:01:47.955559
3652,-0.19060677553330924,0.16999779976181909,0.9577416693278575,5.886698048080453,char_1,2024-02-01 14:01:47.956559
3653,-0.2427692392962464,0.26572770607410107,0.9618481216227542,6.452043239045954,char_1,2024-02-01 14:01:47.957559
3654,-0.3200874760876912,0.3586765845667864,0.8677439989312945,6.983771421325114,char_1,2024-02-01 14:01:47.958559
3655,-0.37307685975666954,0.4287456666989355,0.8047855366226448,7.366403057904113,char_1,2024-02-01 14:01:47.959559
3656,-0.46250328300774746,0.5239192927190474,0.6970425060672988,7.592243921012088,char_1,2024-02-01 14:01:47.960559
3657,-0.4892312038676624,0.5852977837650767,0.6245457176646827,7.532223402564712,char_1,2024-02-01 14:01:47.961559
3658,-0.5143320984228549,0.6240542608233994,0.5172176338031885,7.2883564263665095,char_1,2024-02-01 14:01:47.962559
3659,-0.5744407965723177,0.6458312208424956,0.3894409702494602,6.855440620640143,char_1,2024-02-01 14:01:47.963559
3660,-0.6444578154916805,0.7326148100179427,0.2951014808178747,6.306253320206673,char_1,2024-02-01 14:01:47.964559
3661,-0.6713528378363064,0.7471001541609815,0.18079423616427442,5.763247085577159,char_1,2024-02-01 14:01:47.965559
3662,-0.6717940377813776,0.7386300236527558,0.02809925940094937,5.202138357559455,char_1,2024-02-01 14:01:47.966559
3663,-0.6662983934053816,0.761797624236684,-0.13775305565810125,4.785160455434422,char_1,2024-02-01 14:01:47.967559
3664,-0.6332589939540139,0.7338818937521467,-0.23619652462026489,4.5599359430920545,char_1,2024-02-01 14:01:47.968559
3665,-0.5975476789989562,0.6847059928739844,-0.35681418649775015,4.5440027447822855,char_1,2024-02-01 14:01:47.969559
3666,-0.6078293180362931,0.6590852855908197,-0.43168610603965013,4.773720636110308,char_1,2024-02-01 14:01:47.970559
3667,-0.5812347038001635,0.6102636421151424,-0.6115776219080462,5.126525139979631,char_1,2024-02-01 14:01:47.971559
3668,-0.49959895520335895,0.5241517974045958,-0.6652362841704625,5.697785888469413,char_1,2024-02-01 14:01:47.972559
3669,-0.46697282345363383,0.45542320217304266,-0.7155913403186204,6.280498446381199,char_1,2024-02-01 14:01:47.973559
3670,-0.37107733535460874,0.4065624431827202,-0.8113337627983234,6.832683010118906,char_1,2024-02-01 14:01:47.974559
3671,-0.28487457680231404,0.341344203478871,-0.9074657360908942,7.273266270301503,char_1,2024-02-01 14:01:47.975559
3672,-0.2226276194324745,0.23318264809413097,-0.9389117985306598,7.560118554273473,char_1,2024-02-01 14:01:47.976559
3673,-0.13185703767214849,0.12805986703300304,-0.9546890392954497,7.59741455635391,char_1,2024-02-01 14:01:47.977559
3674,-0.06724310691674565,0.03395361678264027,-1.0010976759956323,7.41172901701824,char_1,2024-02-01 14:01:47.978559
3675,0.03578583841187681,-0.02136529431937961,-0.9741901638713714,7.042092010610395,char_1,2024-02-01 14:01:47.979559
3676,0.1392458914220307,-0.12493785551494735,-0.989384534970622,6.5503391510102045,char_1,2024-02-01 14:01:47.980559
3677,0.19911122298913161,-0.24295661537772278,-0.9401368673658056,5.927676860255813,char_1,2024-02-01 14:01:47.981559
3678,0.2837342572000868,-0.3183502310477673,-0.9103284938227478,5.356738065032805,char_1,2024-02-01 14:01:47.982559
3679,0.3676831479638957,-0.3839691526159207,-0.8009142518144966,4.89738786412702,char_1,2024-02-01 14:01:47.983559
3680,0.4439440879953674,-0.46009674472262146,-0.7755692612906464,4.597073786085648,char_1,2024-02-01 14:01:47.984559
3681,0.5230772596696311,-0.5387559865258672,-0.6565033411981939,4.493806668331075,char_1,2024-02-01 14:01:47.985559
3682,0.5630441370941959,-0.6080468826490497,-0.5654953690270917,4.62801916970693,char_1,2024-02-01 14:01:47.986559
3683,0.6429598858350769,-0.6496831299422791,-0.4670471472591379,4.984847293793151,char_1,2024-02-01 14:01:47.987559
3684,0.6620186745213695,-0.6530814776938936,-0.3838579990116517,5.487866027888495,char_1,2024-02-01 14:01:47.988559
3685,0.6815127818669448,-0.6646223870520624,-0.23019143475483822,6.085571787727903,char_1,2024-02-01 14:01:47.989559
3686,0.6870553201108455,-0.7097568889647415,-0.13391833469919676,6.664520718330658,char_1,2024-02-01 14:01:47.990559
3687,0.7116941096840751,-0.7261133888158077,0.007423963723378162,7.1034561874638245,char_1,2024-02-01 14:01:47.991559
3688,0.6390542402647659,-0.7058922903247746,0.1906966566390664,7.4566870375505925,char_1,2024-02-01 14:01:47.992559
3689,0.6629924896029096,-0.7102913436185608,0.24676728050096738,7.559313768667311,char_1,2024-02-01 14:01:47.993559
3690,0.609335115507173,-0.6430661832934451,0.38118491743054256,7.495053129548826,char_1,2024-02-01 14:01:47.994559
3691,0.5544524429297817,-0.646996991403181,0.5402988947635198,7.1949501493376955,char_1,2024-02-01 14:01:47.995559
3692,0.5470409411836729,-0.5979096624686806,0.627205339106825,6.734842199048932,char_1,2024-02-01 14:01:47.996559
3693,0.46092776007402314,-0.5322844383180964,0.662598078221749,6.159260750162127,char_1,2024-02-01 14:01:47.997559
3694,0.42838892685201047,-0.45810853249532396,0.7925575448619772,5.536435055416109,char_1,2024-02-01 14:01:47.998559
3695,0.3114297356065587,-0.32918297075061664,0.8531239255605274,5.025919885648185,char_1,2024-02-01 14:01:47.999559
3696,0.2540080139225587,-0.26618373250810173,0.929985573397477,4.6444907828745965,char_1,2024-02-01 14:01:48.000559
3697,0.18965815665707877,-0.19604232575717356,0.9595955671201248,4.5079582385886585,char_1,2024-02-01 14:01:48.001559
3698,0.04035502753472958,-0.05982707993295639,0.9595557395098299,4.58108514705835,char_1,2024-02-01 14:01:48.002559
3699,0.012047186174490115,0.024318596110648374,0.9948021794630556,4.788118259604973,char_1,2024-02-01 14:01:48.003559
3700,0.0006525795148741365,0.002145020935965294,0.9946829203256361,4.835722119534854,char_1,2024-02-01 14:01:48.004559
3701,-0.07671851043662167,0.10812825898216562,1.0129567562745312,5.2567859952716,char_1,2024-02-01 14:01:48.005559
3702,-0.16938805499696158,0.1935493502927479,0.9864318315448221,5.875453471748256,char_1,2024-02-01 14:01:48.006559
3703,-0.2599455727982318,0.265582693895475,0.8976570694813523,6.42161203153681,char_1,2024-02-01 14:01:48.007559
3704,-0.3581569735118505,0.35373625961836613,0.8546298415102275,7.008156146918781,char_1,2024-02-01 14:01:48.008559
3705,-0.4421401181155995,0.4696031161994576,0.8093731043203237,7.39146868083379,char_1,2024-02-01 14:01:48.009559
3706,-0.46689283290753697,0.5150591160647585,0.7051827853555751,7.592942821627867,char_1,2024-02-01 14:01:48.010559
3707,-0.5287902760612325,0.565679194885622,0.6310880716257036,7.542480609415765,char_1,2024-02-01 14:01:48.011559
3708,-0.5751932524854924,0.6102698941436115,0.5055876584823858,7.316631546418866,char_1,2024-02-01 14:01:48.012559
3709,-0.6243465182907694,0.6951957276867333,0.3701795002936279,6.877965484680261,char_1,2024-02-01 14:01:48.013559
3710,-0.6707586158660769,0.7105565285203569,0.28291919943869587,6.337273147790024,char_1,2024-02-01 14:01:48.014559
3711,-0.6766386063545827,0.6868788278220135,0.1411375951775501,5.725060732389371,char_1,2024-02-01 14:01:48.015559
3712,-0.7220935790706742,0.7317691606639425,0.05262881630407164,5.196286314660233,char_1,2024-02-01 14:01:48.016559
3713,-0.6972959490250807,0.7176840649268703,-0.09831818522562737,4.7722874986262145,char_1,2024-02-01 14:01:48.017559
3714,-0.6716513599294776,0.7275329012437115,-0.22929118652056313,4.5489680612656604,char_1,2024-02-01 14:01:48.018559
3715,-0.6533259653322244,0.67838977219999,-0.31550588794708323,4.532919916605743,char_1,2024-02-01 14:01:48.019559
3716,-0.6512680209813959,0.6613595257638685,-0.43238650788725097,4.710126576789099,char_1,2024-02-01 14:01:48.020559
3717,-0.5735825921448889,0.5965726323908961,-0.540443388369423,5.131899971550513,char_1,2024-02-01 14:01:48.021559
3718,-0.48351204884034454,0.5446678076154382,-0.6968356941536021,5.650369159677289,char_1,2024-02-01 14:01:48.022559
3719,-0.4428665887804272,0.4743929266421964,-0.7790091940351593,6.276807298738024,char_1,2024-02-01 14:01:48.023559
3720,-0.3516392600691747,0.38737204460528096,-0.8197261106744154,6.837476106623793,char_1,2024-02-01 14:01:48.024559
3721,-0.3246913517665423,0.2848317235307144,-0.9229459260311412,7.259628976726632,char_1,2024-02-01 14:01:48.025559
3722,-0.19933883099568545,0.22597781776320258,-0.9674647644775534,7.526801623637934,char_1,2024-02-01 14:01:48.026559
3723,-0.13219997374369252,0.12900248134012074,-0.973660414750627,7.572170216261267,char_1,2024-02-01 14:01:48.027559
3724,-0.05419302805791462,0.05411200622838308,-1.0117427794378797,7.408583991997158,char_1,2024-02-01 14:01:48.028559
3725,0.03405513703352692,-0.06413195831880705,-0.9775054823345549,7.041169882967926,char_1,2024-02-01 14:01:48.029559
3726,0.1559200212858021,-0.13685316868008757,-0.9902488255709394,6.481903912322403,char_1,2024-02-01 14:01:48.030559
3727,0.2315018155605134,-0.21540620939684074,-0.9220713131460053,5.928540452227566,char_1,2024-02-01 14:01:48.031559
3728,0.3080887491123223,-0.30390875014669044,-0.8811566645277266,5.348012355942442,char_1,2024-02-01 14:01:48.032559
3729,0.374420343433172,-0.3944261247728495,-0.813988478900774,4.878148883957036,char_1,2024-02-01 14:01:48.033559
3730,0.48188846153644593,-0.4522711224079628,-0.7969744687040469,4.5823763790606415,char_1,2024-02-01 14:01:48.034559
3731,0.5268021819928946,-0.545798640509553,-0.686470036177042,4.502204721753199,char_1,2024-02-01 14:01:48.035559
3732,0.5348611984064842,-0.6034359431699621,-0.5306124242697497,4.642841678782562,char_1,2024-02-01 14:01:48.036559
3733,0.6275548700566016,-0.6359543084058653,-0.4704987959344507,4.960672783162492,char_1,2024-02-01 14:01:48.037559
3734,0.6409407555209355,-0.6867054391030152,-0.33271233096948133,5.4637295678546085,char_1,2024-02-01 14:01:48.038559
3735,0.6816783352702909,-0.711494275576829,-0.24020256552861943,6.04939289660913,char_1,2024-02-01 14:01:48.039559
3736,0.7077471958683162,-0.7251494875648672,-0.1279736317186082,6.603611230675427,char_1,2024-02-01 14:01:48.040559
3737,0.7225742056296972,-0.6930567573177323,0.04840597366690855,7.09589790025289,char_1,2024-02-01 14:01:48.041559
3738,0.6733031331886363,-0.7264622897169387,0.18778588455613415,7.481402036598334,char_1,2024-02-01 14:01:48.042559
3739,0.6566866260700513,-0.6884650135916672,0.27286700670930064,7.580968425541431,char_1,2024-02-01 14:01:48.043559
3740,0.6411421573044107,-0.6592052069537696,0.39665434807001637,7.497028473653331,char_1,2024-02-01 14:01:48.044559
3741,0.629243732620078,-0.6133856118729861,0.5366400564888828,7.163431607360183,char_1,2024-02-01 14:01:48.045559
3742,0.5353268414828434,-0.576695185036018,0.6164930437554141,6.669744453017066,char_1,2024-02-01 14:01:48.046559
3743,0.4877496047787586,-0.48240085679023426,0.7046427185276813,6.1594769808894645,char_1,2024-02-01 14:01:48.047559
3744,0.4326662549312771,-0.43722308300002716,0.8346198818151465,5.530909996790702,char_1,2024-02-01 14:01:48.048559
3745,0.326764712876267,-0.3416886656293247,0.8785334823665275,5.046642787417567,char_1,2024-02-01 14:01:48.049559
3746,0.2573126034467247,-0.2878220374512777,0.9291330385065211,4.678757946940765,char_1,2024-02-01 14:01:48.050559
3747,0.1350702735793413,-0.18221040551959655,0.9843823118118133,4.498149234195284,char_1,2024-02-01 14:01:48.051559
3748,0.09200208801820987,-0.06168067426191702,1.0062502159018032,4.539162594360297,char_1,2024-02-01 14:01:48.052559
3749,0.03194728935679311,0.021691777421880012,1.0273113630158608,4.830644308956639,char_1,2024-02-01 14:01:48.053559
